Path ,idx, Type,Logo,CompanyName,Email,CompanyProfile,LogoURL
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,57,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/57.jpg,"The Arbinger Institute, Singapore Pte Ltd",liping.p@arbingersoutheastasia.com,"Arbinger enables organizations and individuals to solve their deepest and most difficult people problems-problems that have persisted despite all efforts to solve them.



Combining the results of four decades of groundbreaking scholarly work on the

phenomenon known as self deception. Arbinger has built a simple yet profoundly effective framework for improving the influence of every leader and individual, whether at home or in the work place.



Arbinger?s work is being used with resounding success in the areas of Leadership Development, Change Management and Creating High Performing Teams that propel organizations to higher plateaus of business excellence.



Our clients range from individuals seeking help in their lives to many of the largest companies and governmental institutions in the world. To support these groups, we offer public courses, consulting and coaching services, and tailored organizational interventions (including train-the-trainer options).",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,58,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/58.jpg,AchieveGlobal,fenni.choo@informa.com,"In the 21st century, technology will continue to help us to do more better, faster, cheaper. But there are some things technology can't do. Think. Learn. Solve problems. Listen. Motivate. Explain. Your future success will depend on employees who have the skills to handle challenges beyond the reach of technology. AchieveGlobal provides exceptional development in interpersonal business skills, giving companies the workforce they need to deliver extraordinary business results. Located in over 40

countries, we offer multi-language, learning-based solutions?globally, regionally, and locally.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,59,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/59.jpg,Informatics Academy Pte Ltd,enquiry@informatics.edu.sg,"Informatics Academy Pte Ltd (IAPL), a wholly owned subsidiary of Informatics Education Ltd, is positioned as a flagship showcase for our school operations business. Based in Singapore, the school operates as a city campus in the bustling downtown Middle Road area.



One of the key strategies in moving the school to the heart of the city from our former campus at Jurong East has been to strengthen the part-time student business.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,60,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/60.jpg,Maitre Allianz Pte Ltd,contact@maitreallianz.com,"Our creative approach to training curriculum design enhances the transfer of practical skills and knowledge.  Facilitated by domain experts with not only proven records of their work, but are also gifted teachers and practitioners of what they teach.  



This was why over two thousand professionals from over 200 organizations have chosen us to enhance their communication and investigative skills.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,61,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/61.jpg,Executive Coach International,kunqi@liveyourmark.com,"Executive Coach International (ECI) is a coaching organization which focuses on transforming an individual?s potential into tangible results. Our coaches have worked successfully with clients from all over the world, including professionals from China, India, Vietnam, Japan, Malaysia, Brunei, Germany, France, Slovakia, and US.



The tools and technology used in Executive Coach International have proven, over the last 8 years, to be highly effective, with over 95% of our clients graduating with positive changes and desired results. This is because our trainers provide customized coaching, ensuring our clients have the best possible experience and chances of success. The basis of our coaching services and classes is based on self-discovery. 



In 2011, ECI joined the crŠme de la crŠme of coaching institutes worldwide. It became official with the ?ACTP? qualification received, recognizing ECI worldwide as a coaching organization with professional standards in training.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,62,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/62.jpg,Organisational Development Concepts,enquiries@odctraining.com.sg,"ODC is a Singapore-based management training company providing talent management solutions, customized corporate training courses and consultancy services. ODC brings the best of its class trainers, subject matter experts for training delivery. 



Established to be a catalyst in the promotion and adoption of innovative ideas, impactful developmental concepts, best practices in the fields, quality training programs from subject matter experts and leading researchers and practitioners, you can be assured of the quality of the delivery and the relevancy of the training content.



Please visit http://www.odctraining.com.sg",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,63,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/63.jpg,Convivo Pte Ltd,jeff@convivo.com.sg,"The current workplace has never been more diverse with multi-generation workforce, foreign talents and western businesses setting up bases in Asia.  In a large organization, it is common to find people from different generation, education, background, experience, language, race, religion, sexual orientation, culture, values and attitudes working together.  



Technology has opened ever more ways for us to communicate.  Ironically, more communication doesn?t mean better communication.  Effective communication goes beyond communicating.



Convivo empowers people to be authentic and good communicators.  Psychology, Neuro-Linguistic Programming and human behavioral science techniques are central to our training curriculum.  Our comprehensive range of trainings encompassed both verbal & nonverbal aspects of interpersonal communication.  Facilitated by experts from Italy, US and Singapore with proven records of their work and are also gifted teachers and practitioners of their crafts.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,64,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/64.jpg,JCU Singapore,enquiries-singapore@jcu.edu.au,JCU Singapore,1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,65,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/65.jpg,COACH A Pte Ltd (Singapore),coacha_info_sg@coacha.com,"We Coach Leaders

In every organisation creating change from within, a leader exists to engage in ?creative organisation-building.? Such leaders are not born with this talent ? training can equip them with the skills required.

Through its wealth of experience as Japan?s largest coaching firm, its cultivated knowhow, and its self-developed training methods, COACH A supports the opening up of new possibilities for people and organisations by coaching leaders to engage in creative organisation-building.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,66,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/66.jpg,whotels,eileen_ang@whotels.com,(Max : 1000),1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,67,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/67.jpg,Accord Business Solutions Pte Ltd,said@accordsingapore.com.sg,"Accord is a 31-year old family company that focuses on competency based learning and development solutions. We have expertise and experience in delivering soft skills, business skills and financial skills training across industry sectors. Our workshops are interactive, hands-on and experiential with focus on the application of skills in a real world context.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,68,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/68.jpg,David Allen Company,gtd@hpoii.com,"David Allen created Getting Things Done?. GTD is the work-life management system that has helped countless individuals and organizations bring order to chaos with stress-free productivity.



After decades of in-the-field research and practice of his productivity methods, David wrote the international best-seller Getting Things Done. Published in over 28 languages, TIME magazine heralded it as ?the defining self-help business book of its time.?



GTD enables greater performance, capacity, and innovation. It alleviates the feeling of overwhelm?instilling focus, clarity, and confidence.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,69,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/69.jpg,GIG Education Centre Pte Ltd,info@gig.edu.sg,"G I G ? The Teacher Developer is dedicated in sharpening teachers and trainers to their fullest potential! It helps aspiring individuals increase their market value through international qualifications!



Established in the year 2003, G I G Education Centre Pte. Ltd. is a Singapore based Private Education Organisation and is registered with the Council for Private Education. It aims to promote Organisational Effectiveness (OE), Individual Effectiveness (IE) and Professional Effectiveness (PE) to adults seeking continuous improvement to their careers, enhancement to their personal and professional skills and consolidation of their entrepreneurial exploits. It has developed its own niche of trained teachers for enrichment, academic teaching and corporate training.



What makes G I G distinct from the rest is its support provided to students and graduates through online forum discussions, lifetime career mentorship, and a dedicated portal for job opportunities.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,70,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/70.jpg,The Innovators Institute P/L,ca@theinnovatorinstitute.com,"The Innovators Institute is a professional development centre, peer support network and global expert resource for innovation leaders, professionals and novices. 



Our role is to inspire, nurture and accelerate innovators to drive the Innovation Economy and re-invent the world for the better. 



We Invent, Promote and Teach the Concept of ""GREATER INNOVATION"", which integrates the five tracks:(1) The FUTURE of Business, (2) The Force of TECHNOLOGY (3) The Power of INNOVATION (4) The Drive of ENTERPRISE (5) The Allure of DESIGN into one Holistic Practice.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,71,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/71.jpg,Pearson Education South Asia,taiyang.au@pearson.com,"Pearson, the world?s leading global educational services provider, offers internationally recognized qualifications as well as testing to schools, colleges, employers, training providers and other places of learning in 100 countries worldwide. Our qualifications are designed to be relevant to local needs and provide learners with structured progression into employment or higher education.

We lead the world in providing vocational qualifications across a wide range of industry sectors through our unrivalled BTEC suites. These are designed specifically to meet the training and skills needs of the workplace, industry and government and to provide opportunities for ongoing learning career and economic development.

At Pearson, we take learning personally. Every day our work helps learning flourish, and wherever learning flourishes, so do people.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,72,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/72.jpg,"Nanyang Tecnological University - Nanyang Business School, Open Enrolment Programmes",amyflin@ntu.edu.sg,"Nanyang Executive Education. For Leaders, by Leaders.



Consistently counted among the world?s top-tier business schools, Nanyang Business School (NBS) is one of the most established providers of business and management education in the Asia-Pacific. For over 50 years, we have nurtured leaders from around the world, employing innovative pedagogy that melds rigorous academic theory with real-world business practice. 



Our academic excellence and industry relevance is well recognised globally. Over the past 10 years, our MBA programme has been ranked regularly as one of Asia?s best. The Financial Times, for instance, ranked it the 38th best MBA programme in the world. It also rated our EMBA programme as the world?s 13th best last year. 



Committed to empower the leaders of tomorrow, our executive programmes are designed to help motivated individuals to sharpen their competitive edge, enhancing their ability to lead Asia's dynamic markets.",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,73,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/73.jpg,Glides Consulting Partners Pte Ltd,lizk@glidespartners.com,"Glides Consulting Partners is the Partners in Leadership Authorized Exclusive International Representative in Singapore and Malaysia, delivering leadership and workplace Accountability Training to help individuals and organizations develop greater personal and organizational accountability leading to their achieving greater organizational results.



Partners in Leadership is a premier global provider of Accountability Training and Culture Change services, celebrating its 25th Anniversary this year.

Visit our website at www.glidespartners.com",1
http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/,74,.jpg,http://hrmfpvauuikcj.devcloud.acquia-sites.com/HRM-logos/1224_courses/74.jpg,HUMAN CAPITAL MANAGEMENT INSTITUTE (HCMI) - SOUTH EAST ASIA & PACIFIC SDN BHD,hwue.zuin@hcminst.com,"HCMI was founded on the belief that organizations can, and must, and better ways of measuring their investments in human capital. HCMI helps organizations optimize their workforce strategy,

and with our deep workforce analytics and workforce planning expertise, we make it possible for organizations to make better decisions today that drive value tomorrow.",1
